time	group	step	mark	flag	DigAux	A1 HbO	A1 Hb	A2 HbO	A2 Hb	A3 HbO	A3 Hb	A4 HbO	A4 Hb	B1 HbO	B1 Hb	B2 HbO	B2 Hb	B3 HbO	B3 Hb	B4 HbO	B4 Hb	
2407.586	110	1	0	0	255	-0.010655	0.013764	0.0089428	-0.0034571	-0.0073071	0.0094397	0.015148	-0.0058559	0.0026877	-0.001039	-0.0041611	0.0053755	-0.0012102	0.00046785	-0.0003375	0.000436	
2407.736	110	1	0	0	255	-0.010598	0.013691	0.0088659	-0.0034274	-0.0072513	0.0093676	0.015136	-0.005851	0.0028421	-0.0010987	-0.0040867	0.0052795	-0.0013038	0.00050401	-0.00026742	0.00034547	
2407.862	110	1	0	0	255	-0.010518	0.013588	0.008874	-0.0034305	-0.0072129	0.009318	0.015112	-0.0058418	0.0027921	-0.0010794	-0.0040162	0.0051884	-0.0014617	0.00056507	-0.0001838	0.00023744	
2408.086	110	1	0	0	255	-0.01055	0.01363	0.0088429	-0.0034185	-0.0071981	0.0092988	0.015198	-0.0058753	0.0028946	-0.001119	-0.0039626	0.0051191	-0.0014465	0.00055919	-0.00012757	0.0001648	
2408.212	110	1	0	0	255	-0.010562	0.013644	0.0089759	-0.0034699	-0.0072996	0.00943	0.015182	-0.0058692	0.002771	-0.0010712	-0.0040822	0.0052737	-0.001234	0.00047705	-0.00032435	0.00041902	
2408.337	110	1	0	0	255	-0.010541	0.013618	0.0089918	-0.003476	-0.0073595	0.0095074	0.015189	-0.0058719	0.0026954	-0.001042	-0.0041877	0.0054099	-0.001181	0.00045654	-0.00043997	0.00056838	
2408.487	110	1	0	0	255	-0.010592	0.013684	0.0089304	-0.0034523	-0.007333	0.0094732	0.015214	-0.0058813	0.0029724	-0.001149	-0.004237	0.0054735	-0.0012166	0.0004703	-0.00042054	0.00054327	
2408.636	110	1	0	0	255	-0.010628	0.013729	0.0089306	-0.0034523	-0.0073129	0.0094471	0.015153	-0.0058576	0.0029247	-0.0011306	-0.0041993	0.0054249	-0.0013062	0.00050496	-0.00036162	0.00046716	
2408.837	110	1	0	0	255	-0.010634	0.013737	0.0089336	-0.0034535	-0.0072661	0.0093868	0.015095	-0.0058355	0.0028946	-0.001119	-0.0041137	0.0053143	-0.0015084	0.0005831	-0.00029915	0.00038645	
2408.962	110	1	0	0	255	-0.010626	0.013727	0.0088188	-0.0034092	-0.0071942	0.0092939	0.015054	-0.0058194	0.0027604	-0.0010671	-0.0040167	0.005189	-0.0016411	0.00063442	-0.00020389	0.0002634	
2409.086	110	1	0	0	255	-0.010607	0.013702	0.0088332	-0.0034147	-0.0072828	0.0094083	0.015167	-0.0058633	0.0027409	-0.0010596	-0.0040397	0.0052188	-0.001485	0.00057405	-0.00023656	0.0003056	
2409.237	110	1	0	0	255	-0.010679	0.013795	0.0089035	-0.0034419	-0.0073478	0.0094923	0.015204	-0.0058777	0.0029739	-0.0011497	-0.0041655	0.0053812	-0.0013541	0.00052346	-0.00037759	0.00048779	
2409.387	110	1	0	0	255	-0.010683	0.013801	0.0089443	-0.0034577	-0.0072958	0.0094251	0.015245	-0.0058935	0.003131	-0.0012104	-0.0042442	0.0054829	-0.0013399	0.00051797	-0.00044717	0.00057768	
2409.587	110	1	0	0	255	-0.010677	0.013793	0.0089253	-0.0034503	-0.0073303	0.0094697	0.015298	-0.005914	0.0029605	-0.0011445	-0.0042256	0.0054589	-0.0014477	0.00055965	-0.00042654	0.00055102	
2409.713	110	1	0	0	255	-0.010683	0.013801	0.0088632	-0.0034263	-0.0073198	0.0094561	0.015201	-0.0058765	0.0031821	-0.0012301	-0.004202	0.0054284	-0.0015688	0.00060645	-0.00037355	0.00048257	
2409.837	110	1	0	0	255	-0.010704	0.013828	0.0087975	-0.0034009	-0.0072502	0.0093662	0.01518	-0.0058682	0.003103	-0.0011995	-0.0041328	0.005339	-0.0016262	0.00062866	-0.00029845	0.00038555	
2409.988	110	1	0	0	255	-0.010689	0.013808	0.0087168	-0.0033697	-0.0071734	0.0092669	0.015082	-0.0058302	0.0027426	-0.0010602	-0.0040441	0.0052243	-0.0017798	0.00068804	-0.00019784	0.00025558	
2410.138	110	1	0	0	255	-0.010722	0.013852	0.00877	-0.0033903	-0.0072767	0.0094004	0.014975	-0.0057889	0.0027474	-0.0010621	-0.0041011	0.005298	-0.0016324	0.00063104	-0.0002949	0.00038097	
2410.336	110	1	0	0	255	-0.010745	0.01388	0.008812	-0.0034065	-0.0073715	0.0095229	0.015108	-0.0058406	0.0029654	-0.0011463	-0.004217	0.0054478	-0.0015633	0.00060432	-0.00037985	0.00049071	
2410.462	110	1	0	0	255	-0.010757	0.013896	0.0088385	-0.0034168	-0.0073649	0.0095144	0.0151	-0.0058373	0.0029837	-0.0011534	-0.0042414	0.0054792	-0.0015853	0.00061284	-0.00038629	0.00049904	
2410.612	110	1	0	0	255	-0.010676	0.013792	0.0088222	-0.0034104	-0.0073205	0.0094571	0.015094	-0.0058352	0.0030134	-0.0011649	-0.0042071	0.005435	-0.0016578	0.00064085	-0.00034159	0.00044129	
2410.737	110	1	0	0	255	-0.01072	0.013849	0.0087729	-0.0033914	-0.0072451	0.0093595	0.015093	-0.0058345	0.0030382	-0.0011745	-0.0041186	0.0053206	-0.0017689	0.0006838	-0.00027599	0.00035654	
2410.938	110	1	0	0	255	-0.010718	0.013846	0.0087058	-0.0033655	-0.0072072	0.0093107	0.015102	-0.0058381	0.0029544	-0.0011421	-0.0040386	0.0052173	-0.0018356	0.0007096	-0.0001786	0.00023072	
2411.087	110	1	0	0	255	-0.010745	0.01388	0.0087412	-0.0033791	-0.0072956	0.0094249	0.015151	-0.0058568	0.0025798	-0.0009973	-0.0041056	0.0053038	-0.0016679	0.00064477	-0.00026544	0.0003429	
2411.213	111	1	0	0	255	-0.010779	0.013925	0.0087799	-0.0033941	-0.0073634	0.0095124	0.015148	-0.0058558	0.0027085	-0.001047	-0.0042053	0.0054326	-0.0016147	0.00062422	-0.00036536	0.00047199	
2411.362	111	1	0	0	255	-0.010717	0.013845	0.0088044	-0.0034036	-0.007388	0.0095442	0.015112	-0.0058419	0.0026889	-0.0010395	-0.0042373	0.005474	-0.0016468	0.00063663	-0.00040817	0.00052729	
2411.488	111	1	0	0	255	-0.010738	0.013872	0.0088218	-0.0034103	-0.0073201	0.0094564	0.015129	-0.0058486	0.0028027	-0.0010835	-0.0042027	0.0054293	-0.0017711	0.00068468	-0.0003828	0.00049452	
2411.688	111	1	0	0	255	-0.010741	0.013876	0.0087465	-0.0033812	-0.0072446	0.009359	0.015105	-0.0058392	0.0027763	-0.0010732	-0.0041266	0.0053309	-0.0019047	0.0007363	-0.00029333	0.00037895	
2411.838	111	1	0	0	255	-0.010748	0.013884	0.0086082	-0.0033277	-0.0072488	0.0093644	0.014929	-0.0057714	0.0023923	-0.00092483	-0.0040567	0.0052406	-0.0019658	0.00075991	-0.00018596	0.00024024	
2411.963	111	1	0	0	255	-0.010738	0.013871	0.0086593	-0.0033475	-0.0073185	0.0094544	0.015067	-0.0058247	0.0022722	-0.00087838	-0.0041057	0.005304	-0.0018317	0.00070808	-0.00030382	0.0003925	
2412.113	111	1	0	0	255	-0.010745	0.013881	0.0087406	-0.0033789	-0.0073478	0.0094922	0.015116	-0.0058436	0.0026074	-0.001008	-0.0042423	0.0054804	-0.0016557	0.00064004	-0.00044097	0.00056967	
2412.238	111	1	0	0	255	-0.010781	0.013927	0.0088341	-0.0034151	-0.0073694	0.0095202	0.015099	-0.005837	0.0025424	-0.00098282	-0.0043027	0.0055584	-0.0016251	0.00062823	-0.00047378	0.00061205	
2412.437	111	1	0	0	255	-0.010756	0.013895	0.0088273	-0.0034124	-0.0073607	0.009509	0.015109	-0.0058407	0.0027187	-0.001051	-0.00431	0.0055679	-0.0017407	0.00067291	-0.0004249	0.00054891	
2412.588	111	1	0	0	255	-0.01069	0.01381	0.0087194	-0.0033707	-0.0073212	0.0094579	0.015173	-0.0058655	0.0025676	-0.00099257	-0.0042493	0.0054895	-0.0018651	0.00072099	-0.00033263	0.00042971	
2412.714	111	1	0	0	255	-0.01066	0.013771	0.0086988	-0.0033628	-0.0072635	0.0093834	0.01505	-0.0058179	0.0025419	-0.00098265	-0.0041267	0.0053311	-0.0019521	0.00075463	-0.00026651	0.0003443	
2412.864	111	1	0	0	255	-0.010673	0.013787	0.0086597	-0.0033476	-0.0072016	0.0093035	0.015049	-0.0058175	0.0024064	-0.00093028	-0.0040693	0.0052569	-0.0019382	0.00074925	-0.00020919	0.00027024	
2412.989	111	1	0	0	255	-0.010681	0.013798	0.0087131	-0.0033683	-0.0072538	0.0093709	0.015119	-0.0058447	0.0024186	-0.00093497	-0.0041951	0.0054195	-0.0017014	0.00065771	-0.00035559	0.00045937	
2413.188	111	1	0	0	255	-0.010717	0.013845	0.0087501	-0.0033826	-0.0073307	0.0094701	0.01515	-0.0058567	0.0026686	-0.0010316	-0.0042662	0.0055114	-0.0015708	0.00060725	-0.00046884	0.00060567	
2413.339	111	1	0	0	255	-0.010726	0.013856	0.008783	-0.0033953	-0.0073588	0.0095064	0.015131	-0.0058493	0.0029157	-0.0011272	-0.0043047	0.005561	-0.0016289	0.0006297	-0.00048764	0.00062996	
2413.463	111	1	0	0	255	-0.010704	0.013828	0.0087766	-0.0033928	-0.0073319	0.0094717	0.015171	-0.0058646	0.0027702	-0.0010709	-0.0042954	0.005549	-0.0017574	0.00067936	-0.00044378	0.0005733	
2413.613	111	1	0	0	255	-0.010694	0.013815	0.0087118	-0.0033678	-0.0073195	0.0094558	0.01513	-0.005849	0.0025496	-0.00098563	-0.004216	0.0054465	-0.0018672	0.0007218	-0.00033837	0.00043713	
2413.738	111	1	0	0	255	-0.010654	0.013764	0.0085705	-0.0033132	-0.0072643	0.0093843	0.015089	-0.0058331	0.0025521	-0.00098656	-0.0041296	0.0053349	-0.0020219	0.00078162	-0.00023477	0.00030329	
2413.939	111	1	0	0	255	-0.010697	0.013819	0.0086331	-0.0033374	-0.0073204	0.0094568	0.015074	-0.0058273	0.0023513	-0.00090897	-0.0041818	0.0054022	-0.0018348	0.00070927	-0.00032075	0.00041436	
2414.088	111	1	0	0	255	-0.010713	0.01384	0.0087466	-0.0033812	-0.0073518	0.0094974	0.015022	-0.005807	0.0027319	-0.0010561	-0.0042703	0.0055166	-0.001707	0.00065989	-0.00042353	0.00054714	
2414.238	111	1	0	0	255	-0.010703	0.013826	0.0087714	-0.0033908	-0.0073443	0.0094878	0.015069	-0.0058253	0.0026919	-0.0010406	-0.0042844	0.0055348	-0.0016856	0.0006516	-0.00041062	0.00053046	
2414.364	111	1	0	0	255	-0.010747	0.013883	0.0087454	-0.0033808	-0.0073354	0.0094762	0.015078	-0.0058286	0.0025374	-0.00098091	-0.0042671	0.0055125	-0.0017453	0.0006747	-0.00038172	0.00049313	
2414.488	111	1	0	0	255	-0.010721	0.01385	0.0086711	-0.0033521	-0.0072877	0.0094146	0.01496	-0.0057833	0.0026507	-0.0010247	-0.004185	0.0054064	-0.0019129	0.00073948	-0.00028807	0.00037214	
2414.689	111	1	0	0	255	-0.010666	0.013778	0.0086013	-0.0033251	-0.0072106	0.009315	0.014895	-0.0057582	0.0025728	-0.00099458	-0.0041044	0.0053023	-0.0020328	0.00078584	-0.0002168	0.00028007	
2414.839	111	1	0	0	255	-0.010612	0.013709	0.0086062	-0.003327	-0.0073078	0.0094406	0.015035	-0.0058123	0.0026788	-0.0010356	-0.0041772	0.0053963	-0.0018224	0.00070451	-0.00030039	0.00038805	
2414.989	111	1	0	0	255	-0.010735	0.013868	0.0087173	-0.0033699	-0.0073559	0.0095027	0.015115	-0.005843	0.0027043	-0.0010454	-0.0042512	0.0054919	-0.0017395	0.00067247	-0.00038135	0.00049265	
2415.114	111	1	0	0	255	-0.010766	0.013908	0.0087166	-0.0033696	-0.0073642	0.0095135	0.014997	-0.0057976	0.0025858	-0.00099959	-0.004268	0.0055136	-0.0017217	0.00066557	-0.00038725	0.00050026	
2415.239	111	1	0	0	255	-0.010734	0.013866	0.0086708	-0.0033519	-0.0073305	0.0094699	0.014878	-0.0057514	0.0024916	-0.00096319	-0.0042376	0.0054743	-0.00182	0.00070359	-0.00036676	0.0004738	
2415.438	111	1	0	0	255	-0.010708	0.013833	0.0086554	-0.003346	-0.0072845	0.0094105	0.014945	-0.0057775	0.0024607	-0.00095127	-0.0041535	0.0053657	-0.0019391	0.0007496	-0.0002726	0.00035216	
2415.589	111	1	0	0	255	-0.010716	0.013844	0.0085667	-0.0033117	-0.007262	0.0093815	0.014883	-0.0057536	0.0023768	-0.00091881	-0.004091	0.0052849	-0.0020719	0.00080094	-0.00018675	0.00024126	
2415.739	111	1	0	0	255	-0.010665	0.013777	0.0086388	-0.0033395	-0.0072927	0.009421	0.014968	-0.0057862	0.0024847	-0.00096053	-0.0041296	0.0053349	-0.0018922	0.00073149	-0.00026911	0.00034765	
2415.865	111	1	0	0	255	-0.01072	0.013849	0.0087166	-0.0033696	-0.0073434	0.0094866	0.01506	-0.0058217	0.002815	-0.0010882	-0.0042411	0.0054789	-0.0017188	0.00066444	-0.00037377	0.00048285	
2415.990	111	1	0	0	255	-0.010752	0.01389	0.0086797	-0.0033554	-0.0073694	0.0095201	0.014974	-0.0057886	0.0026732	-0.0010334	-0.0042748	0.0055225	-0.0016812	0.00064993	-0.00041229	0.00053261	
2416.215	111	1	0	0	255	-0.010725	0.013855	0.008707	-0.0033659	-0.0073569	0.0095041	0.01492	-0.0057676	0.0025959	-0.0010035	-0.0042474	0.0054871	-0.0017328	0.00066986	-0.00037302	0.00048189	
2416.340	111	1	0	0	255	-0.010667	0.01378	0.008638	-0.0033393	-0.0073264	0.0094647	0.014935	-0.0057736	0.0027027	-0.0010448	-0.0042002	0.005426	-0.0018773	0.00072571	-0.00027064	0.00034962	
2416.488	111	1	0	0	255	-0.010639	0.013744	0.0086127	-0.0033295	-0.0072396	0.0093525	0.014963	-0.0057844	0.0025996	-0.0010049	-0.0041135	0.005314	-0.0019953	0.00077133	-0.00019449	0.00025125	
2416.614	111	1	0	0	255	-0.010695	0.013817	0.0086458	-0.0033423	-0.0071843	0.0092811	0.014982	-0.0057918	0.002708	-0.0010469	-0.004074	0.005263	-0.0018911	0.00073106	-0.00018481	0.00023874	
2416.739	111	1	0	0	255	-0.010757	0.013897	0.0087391	-0.0033783	-0.0072814	0.0094064	0.015046	-0.0058163	0.0026418	-0.0010213	-0.0041943	0.0054184	-0.0016489	0.00063744	-0.00034091	0.00044041	
2416.964	111	1	0	0	255	-0.010763	0.013904	0.0088122	-0.0034066	-0.0073431	0.0094862	0.015114	-0.0058427	0.0026515	-0.001025	-0.0042802	0.0055294	-0.0015945	0.00061639	-0.00041127	0.0005313	
2417.089	111	1	0	0	255	-0.010754	0.013893	0.0087837	-0.0033956	-0.007365	0.0095145	0.015107	-0.0058401	0.0027271	-0.0010542	-0.0043101	0.005568	-0.0016587	0.00064122	-0.00040623	0.00052479	
2417.239	111	1	0	0	255	-0.010727	0.013858	0.0087524	-0.0033835	-0.0073293	0.0094684	0.015054	-0.0058194	0.0029829	-0.0011531	-0.0042676	0.0055131	-0.0017842	0.00068972	-0.00032977	0.00042602	
2417.365	111	1	0	0	255	-0.010689	0.013809	0.0087156	-0.0033692	-0.0073079	0.0094407	0.015022	-0.0058071	0.0026072	-0.0010079	-0.0041846	0.0054058	-0.0018763	0.00072532	-0.00023804	0.00030751	
2417.489	111	1	0	0	255	-0.010668	0.013781	0.0086865	-0.003358	-0.007213	0.0093182	0.014956	-0.0057815	0.002689	-0.0010395	-0.0040942	0.005289	-0.0018728	0.000724	-0.00019551	0.00025257	
2417.715	111	1	0	0	255	-0.01075	0.013887	0.008755	-0.0033845	-0.007284	0.0094098	0.015	-0.0057985	0.0027921	-0.0010794	-0.004212	0.0054412	-0.0017191	0.00066455	-0.00031849	0.00041144	
2417.840	111	1	0	0	255	-0.010735	0.013868	0.0087268	-0.0033736	-0.0073245	0.0094622	0.01512	-0.0058449	0.0028897	-0.0011171	-0.0042842	0.0055346	-0.0016707	0.00064586	-0.00034918	0.00045109	
2417.990	111	1	0	0	255	-0.010723	0.013853	0.0087152	-0.0033691	-0.0072743	0.0093973	0.014916	-0.005766	0.0028677	-0.0011086	-0.0042438	0.0054823	-0.0016898	0.00065323	-0.0003404	0.00043975	
2418.115	111	1	0	0	255	-0.010669	0.013782	0.0087324	-0.0033757	-0.0072617	0.0093811	0.01492	-0.0057675	0.0029312	-0.0011331	-0.0041913	0.0054145	-0.0018722	0.00072375	-0.00027873	0.00036008	
2418.240	111	1	0	0	255	-0.010635	0.013738	0.0086985	-0.0033626	-0.0072339	0.0093451	0.014976	-0.0057892	0.0027568	-0.0010657	-0.0041047	0.0053026	-0.0020176	0.00077996	-0.00017186	0.00022201	
2418.441	111	1	0	0	255	-0.010616	0.013714	0.0087093	-0.0033668	-0.0072278	0.0093373	0.014979	-0.0057904	0.0024985	-0.00096587	-0.0040874	0.0052803	-0.0019068	0.00073713	-0.0001514	0.00019559	
2418.590	111	1	0	0	255	-0.010646	0.013753	0.0087755	-0.0033924	-0.0072887	0.0094159	0.014962	-0.0057838	0.0025935	-0.0010026	-0.00418	0.0053999	-0.0016807	0.0006497	-0.00026392	0.00034094	
2418.740	112	1	0	0	255	-0.01064	0.013745	0.0087918	-0.0033987	-0.0072888	0.009416	0.014952	-0.0057802	0.0023599	-0.00091228	-0.0042034	0.0054302	-0.0016365	0.00063263	-0.00033423	0.00043178	
2418.866	112	1	0	0	255	-0.010643	0.01375	0.0087975	-0.0034009	-0.0072851	0.0094113	0.01507	-0.0058259	0.002848	-0.001101	-0.0042162	0.0054467	-0.0017299	0.00066875	-0.00029252	0.00037789	
2418.991	112	1	0	0	255	-0.010644	0.01375	0.0086869	-0.0033581	-0.0072651	0.0093854	0.015081	-0.00583	0.0026998	-0.0010437	-0.0041515	0.0053632	-0.001881	0.00072714	-0.00018461	0.00023849	
2419.214	112	1	0	0	255	-0.010615	0.013713	0.0086536	-0.0033453	-0.007222	0.0093297	0.015004	-0.0058002	0.0027369	-0.001058	-0.004057	0.005241	-0.0019727	0.00076259	-8.4198e-05	0.00010877	
2419.341	112	1	0	0	255	-0.010545	0.013622	0.0086792	-0.0033552	-0.0071317	0.0092131	0.014947	-0.0057783	0.0026427	-0.0010216	-0.0040033	0.0051717	-0.0018753	0.00072495	-4.91e-05	6.343e-05	
2419.491	112	1	0	0	255	-0.010666	0.013778	0.0087948	-0.0033998	-0.0072094	0.0093135	0.014957	-0.0057819	0.0024729	-0.00095597	-0.0041175	0.0053192	-0.001675	0.00064752	-0.00019947	0.00025769	
2419.615	112	1	0	0	255	-0.010635	0.013738	0.0089197	-0.0034481	-0.0072748	0.009398	0.014987	-0.0057938	0.0024514	-0.00094766	-0.0042103	0.005439	-0.0015841	0.00061239	-0.00031113	0.00040194	
2419.740	112	1	0	0	255	-0.010599	0.013693	0.0088741	-0.0034305	-0.0073218	0.0094587	0.015017	-0.0058051	0.0026621	-0.0010291	-0.0042077	0.0054357	-0.001594	0.0006162	-0.00030721	0.00039687	
2419.965	112	1	0	0	255	-0.010629	0.01373	0.0087923	-0.0033989	-0.0072484	0.0093639	0.014947	-0.0057781	0.0028498	-0.0011017	-0.0041841	0.0054052	-0.0016878	0.00065246	-0.00021928	0.00028328	
2420.090	112	1	0	0	255	-0.010624	0.013725	0.008762	-0.0033872	-0.0071945	0.0092942	0.014943	-0.0057765	0.002982	-0.0011528	-0.0041067	0.0053052	-0.0017494	0.00067629	-0.00010498	0.00013562	
2420.240	112	1	0	0	255	-0.010597	0.01369	0.0087236	-0.0033723	-0.0071185	0.0091961	0.014936	-0.005774	0.0028637	-0.001107	-0.0039966	0.005163	-0.0019097	0.00073826	2.039e-06	-2.6341e-06	
2420.367	112	1	0	0	255	-0.010536	0.013611	0.0087316	-0.0033754	-0.0071603	0.00925	0.014962	-0.0057838	0.0029967	-0.0011585	-0.0040023	0.0051704	-0.00182	0.00070359	-3.8957e-05	5.0327e-05	
2420.565	112	1	0	0	255	-0.010603	0.013698	0.0087973	-0.0034008	-0.0072554	0.0093729	0.015013	-0.0058036	0.0029194	-0.0011286	-0.0041159	0.0053171	-0.0015952	0.00061668	-0.00019908	0.00025719	
2420.715	112	1	0	0	255	-0.01069	0.01381	0.008874	-0.0034305	-0.0072897	0.0094172	0.015043	-0.0058152	0.0030492	-0.0011788	-0.0042093	0.0054378	-0.0014956	0.00057816	-0.00026016	0.00033609	
2420.841	112	1	0	0	255	-0.010617	0.013716	0.0088104	-0.0034059	-0.007272	0.0093943	0.014978	-0.00579	0.0030065	-0.0011622	-0.0042115	0.0054406	-0.0014932	0.00057722	-0.00021997	0.00028417	
2420.991	112	1	0	0	255	-0.010635	0.013739	0.0088209	-0.0034099	-0.0072745	0.0093976	0.014995	-0.0057968	0.003103	-0.0011995	-0.0041244	0.0053281	-0.0015982	0.00061784	-0.00014645	0.00018919	
2421.116	112	1	0	0	255	-0.010607	0.013703	0.0088492	-0.0034209	-0.007185	0.009282	0.015073	-0.0058269	0.00321	-0.0012409	-0.0040497	0.0052316	-0.0017061	0.00065952	-6.3986e-05	8.266e-05	
2421.316	112	1	0	0	255	-0.010604	0.013699	0.0088133	-0.003407	-0.0071075	0.0091818	0.015025	-0.0058083	0.0029207	-0.0011291	-0.0039587	0.0051141	-0.0018192	0.00070325	-1.0205e-06	1.3183e-06	
2421.466	112	1	0	0	255	-0.01062	0.013719	0.0088173	-0.0034086	-0.0072234	0.0093316	0.015036	-0.0058127	0.0030037	-0.0011611	-0.0040642	0.0052504	-0.0016428	0.00063506	-0.00011197	0.00014465	
2421.591	112	1	0	0	255	-0.01064	0.013746	0.0088562	-0.0034236	-0.0072644	0.0093845	0.015078	-0.0058287	0.0034005	-0.0013146	-0.0041396	0.0053477	-0.0014591	0.00056406	-0.0001566	0.00020231	
2421.741	112	1	0	0	255	-0.010624	0.013724	0.0088965	-0.0034392	-0.0072682	0.0093894	0.014993	-0.0057961	0.003522	-0.0013615	-0.0041453	0.0053551	-0.0015105	0.00058393	-0.00014374	0.00018569	
2421.867	112	1	0	0	255	-0.010652	0.01376	0.0088878	-0.0034358	-0.0072074	0.0093109	0.014948	-0.0057786	0.0031971	-0.0012359	-0.0041293	0.0053345	-0.0015938	0.00061612	-0.00010039	0.00012968	
2422.067	112	1	0	0	255	-0.010698	0.01382	0.0088168	-0.0034084	-0.0071766	0.0092711	0.014984	-0.0057926	0.0032831	-0.0012692	-0.0040321	0.0052089	-0.0016869	0.00065211	-4.1445e-05	5.354e-05	
2422.217	112	1	0	0	255	-0.010617	0.013716	0.0088134	-0.0034071	-0.0071134	0.0091894	0.015008	-0.0058016	0.0034318	-0.0013267	-0.0039175	0.0050608	-0.0017654	0.00068246	5.7222e-05	-7.3922e-05	
2422.342	112	1	0	0	255	-0.010633	0.013736	0.0088568	-0.0034238	-0.0071627	0.0092531	0.015059	-0.0058213	0.0030535	-0.0011804	-0.0040204	0.0051938	-0.0015095	0.00058353	-7.5189e-05	9.7133e-05	
2422.492	112	1	0	0	255	-0.010642	0.013748	0.0089078	-0.0034436	-0.0071939	0.0092935	0.015045	-0.005816	0.0030146	-0.0011654	-0.0041068	0.0053054	-0.0014108	0.00054539	-0.00017095	0.00022084	
2422.617	112	1	0	0	255	-0.010671	0.013786	0.0088946	-0.0034385	-0.0072193	0.0093262	0.015128	-0.0058482	0.0030541	-0.0011806	-0.0041077	0.0053066	-0.0014697	0.00056814	-0.00015077	0.00019478	
2422.842	112	1	0	0	255	-0.010693	0.013814	0.0088698	-0.0034289	-0.0072185	0.0093252	0.015042	-0.0058151	0.003279	-0.0012676	-0.0040514	0.0052338	-0.0015573	0.00060201	-7.6186e-05	9.8422e-05	
2422.966	112	1	0	0	255	-0.010613	0.013711	0.0088478	-0.0034203	-0.0071431	0.0092279	0.015011	-0.0058027	0.0033776	-0.0013057	-0.0039748	0.0051348	-0.0016704	0.00064575	-9.8968e-06	1.2785e-05	
2423.091	112	1	0	0	255	-0.010615	0.013713	0.0088289	-0.0034131	-0.0070925	0.0091625	0.015058	-0.0058211	0.0028092	-0.001086	-0.0038696	0.004999	-0.001741	0.00067302	8.446e-05	-0.00010911	
2423.241	112	1	0	0	255	-0.010606	0.013702	0.0088765	-0.0034314	-0.0071562	0.0092448	0.015131	-0.0058491	0.0025943	-0.0010029	-0.0039511	0.0051042	-0.001552	0.00059996	-2.758e-05	3.5629e-05	
2423.366	112	1	0	0	255	-0.010628	0.01373	0.0089051	-0.0034425	-0.0072501	0.009366	0.015237	-0.0058903	0.0031379	-0.001213	-0.0040662	0.005253	-0.0014054	0.00054331	-0.00016488	0.000213	
2423.591	112	1	0	0	255	-0.010677	0.013793	0.00892	-0.0034483	-0.0072471	0.0093622	0.01523	-0.0058876	0.0033629	-0.0013	-0.0041143	0.0053151	-0.0013507	0.00052213	-0.00018955	0.00024487	
2423.716	112	1	0	0	255	-0.010628	0.01373	0.0089059	-0.0034428	-0.0072416	0.0093551	0.015217	-0.0058825	0.0033947	-0.0013123	-0.0041	0.0052966	-0.0013596	0.00052559	-0.00014138	0.00018265	
2423.841	112	1	0	0	255	-0.010585	0.013675	0.0089012	-0.003441	-0.007195	0.0092949	0.015255	-0.0058972	0.0035073	-0.0013558	-0.0040338	0.0052111	-0.0014778	0.00057129	-6.0388e-05	7.8013e-05	
2423.991	112	1	0	0	255	-0.010637	0.013741	0.0088706	-0.0034292	-0.0071335	0.0092154	0.01516	-0.0058606	0.0030995	-0.0011982	-0.0039508	0.0051038	-0.0016033	0.0006198	3.8438e-05	-4.9657e-05	
2424.116	112	1	0	0	255	-0.010699	0.013821	0.0088025	-0.0034029	-0.0071151	0.0091916	0.015103	-0.0058385	0.0030753	-0.0011888	-0.0038674	0.0049961	-0.0016959	0.00065561	0.00012149	-0.00015695	
2424.341	112	1	0	0	255	-0.010735	0.013868	0.0088676	-0.003428	-0.0072077	0.0093113	0.01515	-0.0058566	0.0028792	-0.001113	-0.0039514	0.0051046	-0.0014731	0.00056948	-2.2642e-05	2.9251e-05	
2424.467	112	1	0	0	255	-0.010704	0.013828	0.0089829	-0.0034726	-0.0072731	0.0093958	0.015248	-0.0058945	0.0031043	-0.0012001	-0.0040525	0.0052352	-0.0013271	0.00051304	-0.00012926	0.00016698	
2424.592	112	1	0	0	255	-0.010723	0.013852	0.0091208	-0.0035259	-0.0072665	0.0093872	0.015169	-0.005864	0.0031315	-0.0012105	-0.0040952	0.0052904	-0.0012903	0.0004988	-0.00016508	0.00021325	
2424.740	112	1	0	0	255	-0.010613	0.01371	0.0090284	-0.0034902	-0.0072427	0.0093565	0.015138	-0.005852	0.0032529	-0.0012575	-0.0040715	0.0052598	-0.0013456	0.00052018	-0.00012422	0.00016047	
2424.867	112	1	0	0	255	-0.01062	0.01372	0.0089429	-0.0034571	-0.0071937	0.0092932	0.015066	-0.0058243	0.00336	-0.0012989	-0.0039961	0.0051624	-0.0014368	0.00055544	-2.4883e-05	3.2146e-05	
2425.092	112	1	0	0	255	-0.010673	0.013787	0.0089403	-0.0034561	-0.0071364	0.0092192	0.015058	-0.0058209	0.0033951	-0.0013125	-0.0039033	0.0050425	-0.001593	0.00061583	6.5074e-05	-8.4066e-05	
2425.217	112	1	0	0	255	-0.010613	0.01371	0.0088691	-0.0034286	-0.0071001	0.0091722	0.015077	-0.0058285	0.0033645	-0.0013006	-0.0038175	0.0049317	-0.0016449	0.00063589	0.00015158	-0.00019582	
